"","BT-549","CCRF-CEM","DU-145","HL-60(TB)","HS 578T","IGROV1","K-562","MCF7","MDA-MB-231/ATCC","MOLT-4","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","SK-OV-3","SR","T-47D"
"X-4043",-0.0872224121120631,-2.84684321193858,0.935334017268726,-2.85377925914896,-0.407363571393423,-0.107803289534515,-1.92321290091045,-0.823677227359537,0.035154664307528,-1.6363616532278,-0.101082246907052,1.00815219576346,-1.02326977932285,-0.210340294529948,0.103889243144724,-0.832213909314023,-1.18989970120358,0.0323359821196901,-0.994240730711315,-0.01547140876244
"X-4046",-3.50635266602479,-3.50635266602479,-0.79002683791762,-3.50635266602479,-3.50635266602479,-2.66505041204385,-3.50635266602479,-3.50635266602479,-3.50635266602479,-3.50635266602479,1.99518298370222,0.336854639125465,-0.320726349677609,1.45820699414295,0.282933963271499,-3.50635266602479,-2.84338765330236,0.832147383508891,-3.50635266602479,-3.50635266602479
"X-4251",-0.117683020261174,-3.7178567712185,0.359895945086383,-3.7178567712185,-3.7178567712185,-0.87655451723756,-3.7178567712185,1.03115990392552,-0.158429362604483,-3.7178567712185,-0.931443829967557,0.722466024471091,-3.7178567712185,-0.145605322246899,-2.08110496814373,-3.7178567712185,-3.7178567712185,2.34151141053492,-0.909598187972011,1.75688096187389
"X-4354",0.911755487214021,-0.725788044854721,-2.54793176977619,-2.54793176977619,-2.54793176977619,0.0985093921340712,0.355392210812137,-2.54793176977619,-0.0674348303838902,-0.0887558347976717,0.0233736496265051,0.907403462674314,-2.54793176977619,-2.54793176977619,-2.54793176977619,-0.448114896528275,-2.54793176977619,-0.0704614644468713,0.165215204871901,-0.00337022188514241
"X-4503",-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-1.188803011648,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781,-2.10159814000781
"X-4510",-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-0.978994141879698,-1.9378782880922,-1.9378782880922,-1.9378782880922
"X-4514",-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.52422334286348,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922,-1.9378782880922
"X-4516",-0.0266948666654201,-2.85725982788392,0.639695233399582,0.273416424360915,-1.108840080841,-1.53254660657002,2.676342640714,-0.244115423670742,0.039372388723932,0.159198594849254,-0.442222328605074,0.73407731484138,-0.61116757106855,0.823749360308273,0.396890152568584,-0.0330773972494313,0.191562650700756,0.734366403118249,3.3684890006451,-0.146669649142009
"X-4517",-2.608232280044,-2.608232280044,-0.674229838818243,-0.130786607535354,-2.13711885635907,-2.608232280044,-0.0513991525066442,-1.57776699931695,-2.608232280044,-2.608232280044,-2.608232280044,0.603121869839996,-2.608232280044,-0.522840788813359,-2.608232280044,-2.608232280044,-1.13078660753535,-0.457329220995283,0.321158452275944,-1.95269428522164
"X-4522",-2.26534456652099,-2.26534456652099,-1.6333747059064,-2.26534456652099,-2.26534456652099,-2.26534456652099,-2.26534456652099,-0.260727938450625,-2.26534456652099,-2.26534456652099,-0.0902908890736066,-2.26534456652099,-2.26534456652099,-0.483984852996335,-0.702123844953905,-2.26534456652099,-2.26534456652099,-1.06995658428743,-2.26534456652099,-0.515260334091089
"X-4523",-1.12763087523614,-3.68038206579984,-0.926865295369785,-1.44352970979186,-1.68656064072896,-0.375197234747053,0.792161248408331,-4.14135584924554,0.137066277181688,-0.904188075228695,-1.68038206579984,0.151425899982304,0.035154664307528,0.040307988653537,-0.165423609207372,-1.23559722312694,-1.19759995988516,1.98792716769943,0.577247535593151,0.716917752117876
"X-4593",-0.154142004201385,-0.735363489569705,0.0449769087183839,-0.893428335801956,-0.395928676331139,-0.121863233373052,-0.0729885189393552,-0.0785636691937021,-0.314732593483158,-0.141886349358483,-0.554979634505442,0.313826296390398,0.0205318331313526,-0.502941231375654,-0.48264030952447,-0.614108846380673,-0.785875194647153,-0.289827251720338,-0.0867116331933308,0.149692932757849
"X-4611",-3.55639334852439,0.0138790774121292,-1.33885849083724,-0.169744675832317,-3.55639334852439,-1.51182779609094,1.68032435684402,0.107464697368551,1.4905701304462,1.55090066464752,-3.55639334852439,-0.488026018218199,-3.55639334852439,-2.10159814000781,-3.55639334852439,-3.55639334852439,-0.0325854296262875,-3.55639334852439,0.329219294281113,0.0917562433972769
"proline",-0.0826318990051447,0.146655222119465,-1.07805594614046,0.383312609517551,-2.60237955379857,-0.956422181458396,3.20382759794212,-1.2446850959549,0.610070064290304,0.966184336615453,-1.60092007462413,-0.106249498279434,-3.15842936260448,-0.749038426466781,-1.45139897498005,-2.16704249290919,0.037499366661574,-0.483984852996335,1.47005957534102,0.442899274633353
"Putrescine",-3.68038206579984,-0.169203834198658,-2.04295214518455,2.2787777636951,-2.20645087746743,0.926758531986465,2.01744686846683,-2.45271470242272,-1.00096211743538,1.5618556181456,-0.331578264921082,0.0658020583957461,-2.32433459259446,-0.618532033414858,-0.974262438586392,-2.58496250072116,-2.77266965584789,0.644933000112738,-0.249250590400694,1.88908409859815
"serine",-1.38583985870756,-3.22881869049588,0.533064921869638,-3.11195493280498,-0.234465253637023,-0.244685095954902,-1.3646325458416,1.23980535242214,-1.19539568895843,-1.49953784446848,-0.785875194647153,0.809277234188633,-1.084160447664,-0.279283757478869,0.266236837872138,-1.34129341975429,-1.58496250072116,-0.305788392232109,-2.46593839757888,1.25298074116987
"sn-Glycerol 3-phosphate",-0.0856906175520678,-2.26072793845062,0.465365052837269,-0.00626526307245268,-1.33400092718794,-1.21535643068932,0.549258439039477,1.26723614181241,0.907916147484574,0.35727047567956,-1.2584251525812,0.0598167185417972,-1.0183908600944,0.429749850800216,-1.10263047997378,-0.968604803724466,2.19219416528334,2.26953191743372,1.90881290773955,1.88830489520849
"sorbitol",0.190298791626595,-0.81012274089383,-1.71627573539902,-3.75633091903314,-0.600920074624132,-3.75633091903314,1.59072177000984,-3.75633091903314,0.586244326696986,-3.75633091903314,-1.32915966411844,0.918895031856273,-2.6408537016132,-0.485330650706696,-3.75633091903314,-3.75633091903314,-0.663526169914858,0.0252650888235369,5.11963284691125,-3.32674511118514
"Spermidine",0.0445106960657926,-0.262457443202273,-2.78587519464715,-1.33764256574134,-2.78587519464715,-2.78587519464715,0.628229225991282,-2.78587519464715,-1.18442457113743,-0.549338590990435,-2.78587519464715,-0.136061549576028,-2.78587519464715,-0.0664273617389761,-2.78587519464715,-2.21535643068932,-1.084160447664,-0.35783756627123,0.309952247228744,-2.78587519464715
"succinate",-2.08110496814373,0.0195833156475546,-3,-2.19319478076516,-0.87390817890909,0.0607391578576785,0.0360930025785834,-0.199807603836812,0.16178021505658,0.781849272405971,-0.324334592594458,0.250557400665779,-0.602379553798566,-0.565616411916344,-0.893428335801956,-1.39846194307666,-0.0291463456595165,-1.21647350007605,0.245698473678607,1.97575245375332
"tetradecanoic acid",0.316531954326419,-1.53393849769669,-0.477274631406783,-1.27229732716276,-0.00144341686966872,-0.0370191894308059,-0.784217876784379,0.252980741169871,-0.194294815161489,-1.10056653821849,-0.0548917584960722,0.332278283056929,0.73667702630028,-0.188803011648002,0.515342405074529,-0.00723156923107586,-0.879205718671359,0.293566675820053,-0.312342046058164,0.50351835424252
"threonine",-0.716275735399021,-1.81265452576275,0.382943869568991,-1.39719475367513,-0.557808449217429,-0.394663709094561,-0.107285173155849,0.0565835283663675,-0.875671864997798,0.294743265561132,-1.07805594614046,0.403085896762037,-1.38961490239894,-1.13606154957603,-0.189899701203578,-1.88718868116597,-1.02034044828418,-0.116118557746519,-0.219269963523624,0.469538715461404
"trans-4-hydroxyproline",-0.447458976971221,0.0890461078960686,-0.524223342863477,1.93269114167826,-2.19539568895843,-0.234465253637023,3.70280527725422,0.0191088229477047,-0.242407755243836,2.21184288015933,-1.64235416460949,-0.00771496512800556,-2.65290132937773,-1.67422983881824,-0.871266685877797,-2.26765843235924,2.36550591342897,0.22650852980868,2.63490299258625,0.870529119907312
"tyramine",-0.135005017093153,-2.92139016530363,0.686463175371778,-2.50362287326922,-0.424042312540053,0.034685266209719,-1.94341647163363,-0.713118852211838,0.0881415968690176,-1.43700461933405,-0.0350469470992008,0.959770155211467,-1.16704249290919,-0.186612130375191,0.196187350989054,-0.857259827883918,-1.17136841831198,-0.0077149651280054,-0.986597295397512,0.106124940230738
"tyrosine",-0.559224939307548,-2.6559290220753,0.329602022772783,-3.25153876699596,-0.518701058452435,-0.745809113331335,-0.237296844420186,0.180147861158429,-0.42597924956077,-1.7353634895697,-0.899695094204314,0.924479992359022,-1.30876363568891,-1.06894735371749,-0.15789274551037,-1.59074485331516,-1.45403163089471,0.196187350989054,-0.172451929471351,0.527404022351407
"uracil",1.47352717715676,-6.265344566521,1.00910825613038,-6.265344566521,0.120351940365222,-2.68656064072896,-5.55074678538324,-4.74339186332564,0.290817562347332,-3.34617564113404,0.993734736927547,-0.982790709967777,-2.79252357065652,1.61714172779741,1.88609486407614,1.45628048151073,-0.799202726294145,1.56445946777,-3.47393118833241,-0.012072832300575
"urea",0.689150037062619,-1.6067668710395,-1.8347847951281,-3.12029423371771,-0.704472874033337,-0.210340294529949,-0.893428335801956,-3.12029423371771,0.43153381917504,-2.53393849769669,0.0667206799109533,0.348987756974268,-2,0.163069294851255,-0.637857449153282,-0.473931188332412,-0.687334826441606,0.590402413054273,-0.249250590400694,0.544650237409313
"valine",-0.576332195577716,-2.85725982788392,0.273416424360915,-2.85030706724215,-0.481968507397831,-0.269396270402207,-1.6363616532278,0.203305582145681,-0.156284090772926,-1.36959452851768,-0.69121199900059,0.661445586525228,-1.0659238911211,-0.513199831421065,-0.115076524446693,-1.55356730444562,-1.58064089477106,0.0767870990895486,-0.368973346574436,0.55581615506164
"xanthosine",0.569491091958716,-3.21089678249862,-0.502941231375654,-3.21089678249862,-0.0125578533308246,-3.21089678249862,-3.21089678249862,-1.73216460790239,-3.21089678249862,-3.21089678249862,-0.923212900910451,-1.37332724739401,-3.21089678249862,0.34255474547732,-3.21089678249862,-3.21089678249862,-2.7115429972863,1.54744982914397,-3.21089678249862,1.20643484743347
"(2-Aminoethyl)phosphonate",-2.22431729826094,-0.347398782403481,-0.0755200076409775,0.510624407276568,-2.22431729826094,-1.36959452851768,1.5107931731469,-2.22431729826094,-0.0573916638883367,0.81174502066282,-2.22431729826094,-2.22431729826094,-2.22431729826094,-0.272878239206402,-2.22431729826094,-2.22431729826094,1.9664304673063,-1.24354597624243,0.404176506647077,-0.219269963523624
"2,3-diphospho-D-glyceric acid",0.445020365494558,0.356519463147822,0.607862902831235,-0.315330849780717,0.281747698952869,-0.00819852304803079,-0.461296304267336,-0.203125416815109,0.321158452275944,-0.288651940013064,0.796874583184891,-0.650634722405787,0.890122382227627,0.0556584273145413,0.922705303568989,0.460829917792934,0.517023672064581,-0.975207538548713,0.252173413202027,0.0257375614136083
"2'-deoxyadenosine 5'-diphosphate",-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.04097178105631,-1.16380654005893,-0.77595972578207,0.0989584800881688,-0.879205718671359,-1.62593428177746,-0.358453970912476,-1.62593428177746,-0.3040061868901,-0.352915787371046,-1.62593428177746,-1.62593428177746,-0.161653263478769,-1.62593428177746,-1.62593428177746
"2'-deoxyuridine",-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,-2.41888982477445,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,-3.26534456652099,-0.46394709975979,0.00910825613038187,-0.162191281400682,-3.26534456652099,-3.26534456652099,-3.26534456652099,-2.26303440583379,-3.26534456652099,-3.26534456652099
"2'-deoxyuridine 5'-triphosphate",-2.17136841831198,-2.17136841831198,-2.17136841831198,0.040307988653537,-2.17136841831198,-2.17136841831198,-0.433103683994151,-2.17136841831198,-2.17136841831198,-1.05489175849607,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-2.17136841831198,-0.227692025041597,-2.17136841831198
"3-hydroxy-3-methylglutarate",-3.08314123530025,-0.520079649136302,-0.186064929518683,-0.328555646926911,-2.49005085369569,0.00863030514344006,1.57950199866745,1.42456383267349,0.0445106960657926,-0.73296366360871,-1.03603273124476,0.536384516157286,-3.08314123530025,-0.456669099711339,-0.184971150056975,-0.745809113331335,-3.08314123530025,-0.922301245246062,1.84170481038244,1.82211827472934
"3-phospho-l-serine",-1.08518038057384,0.295918896516495,-1.92139016530363,0.0817940911636473,-2.38835545662634,0.864994982906847,2.10321785786577,-0.119249181125192,0.339897498235846,1.40526629270486,-2.21535643068932,-2.0350469470992,-3.09541956507868,0.794935662803536,-1.64235416460949,-4.35107444054688,0.063042679089337,-1.52837897235479,1.01530725278785,-0.142417044615852
"4-Guanidinobutanoic acid",-2.89969509420431,-2.89969509420431,-0.712330709585906,0.0124494868334938,-2.89969509420431,-2.89969509420431,-0.428565884123491,-0.859875776090929,-2.89969509420431,-0.278117000406874,-2.89969509420431,-2.89969509420431,-2.89969509420431,-1.82282633082004,-2.89969509420431,-2.89969509420431,-0.609699179042663,-2.05090089830004,-1.12343394124828,0.102993993323325
"5,6-dihydrouracil",-2.19099722506091,-2.19099722506091,-2.19099722506091,-2.19099722506091,-2.19099722506091,-2.19099722506091,-2.19099722506091,-2.19099722506091,-0.435052833186232,-2.19099722506091,-2.19099722506091,-2.19099722506091,-2.19099722506091,-1.77595972578207,-2.19099722506091,-2.19099722506091,-2.19099722506091,-2.19099722506091,-2.19099722506091,-2.19099722506091
"5'-s-methyl-5'-thioadenosine",-1.36339471218275,0.579823777422183,-3.53951952995999,-2.00385232549561,-3.53951952995999,-0.753085259529483,2.28056045841881,-0.0669310081189868,1.9449833490621,0.469538715461404,-1.67884154772406,-0.0533938919061937,-3.53951952995999,0.176748283642188,-3.53951952995999,-1.21312488339074,-2.58785078004598,0.138814468902282,1.46971235631627,-0.888078409865702
"allantoin",0.123886876384023,-0.126580496565143,-0.462621093195037,-0.721024050297185,-0.196497403438002,-0.84684321193858,0.134878054343112,-1.19209558449036,0.20997316208238,-0.404178109642457,0.12212049105055,-0.145073453101377,-0.202571917847687,-0.0444392042829368,-0.16596303528989,0.268634005481356,-0.0385001425540645,-0.274040765490812,-0.0149854073965877,0.0799753767205959
"alpha-keto-glutarate",-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-0.914122164839595,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,-1.62593428177746,0.466061502303311,-1.05889368905357
"arginino-succinate",-1.34373246520571,-1.55922493930755,-3.45798964446339,-0.622228410125353,-3.45798964446339,-3.45798964446339,-1.42921326804321,0.453122446595813,-3.45798964446339,-0.98564470702293,-3.45798964446339,-0.191546300249612,-3.45798964446339,-1.67730267286787,-3.45798964446339,-3.45798964446339,-3.45798964446339,0.613217306029029,0.401630466584741,-0.267079617891742
"beta-nicotinamide adenine dinucleotide",-1.23559722312694,-7.96578428466209,-3.31234204605816,-7.96578428466209,-2.77595972578207,-0.251538766995964,1.28510625106125,-0.0734944614452905,1.26122990898705,-1.57633219557772,-0.603109847431416,0.409979209455815,-1.60969917904266,0.294743265561132,-2.05689133614242,-0.431157164642121,-7.96578428466209,1.24995092897988,1.14904253299889,-0.0247366783215064
"biotin",-3.17136841831198,-3.17136841831198,-1.61853203341486,-3.17136841831198,-3.17136841831198,-3.17136841831198,-3.17136841831198,-3.17136841831198,-3.17136841831198,-3.17136841831198,-3.17136841831198,-3.17136841831198,-1.62148837674627,-3.17136841831198,-3.17136841831198,-3.17136841831198,-3.17136841831198,-3.17136841831198,-3.17136841831198,-3.17136841831198
"caffeine",-1.86775220170156,-1.86775220170156,-0.320125852253377,-1.86775220170156,-1.86775220170156,-1.86775220170156,-1.86775220170156,-1.86775220170156,-1.86775220170156,-1.86775220170156,-0.355374577980504,-0.954557029238833,-0.978046558895951,-1.86775220170156,-1.86775220170156,-1.86775220170156,-1.86775220170156,-0.808437349299244,-1.02816525412841,-1.86775220170156
"cytidine",2.02502879449152,-2.51732378384579,-4.83650126771712,-2.19980760383681,0.823749360308273,-1.41760457298264,-1.0459277977504,-0.138176938578034,-4.83650126771712,-2.75308525952948,-4.83650126771712,0.845322772256625,-1.35722142488203,1.1529405405843,-3.20645087746743,-4.83650126771712,-0.522150008316135,-4.83650126771712,-4.83650126771712,0.760717730065201
"ethylmalonic acid",-2.44222232860507,-2.44222232860507,-2.44222232860507,-2.44222232860507,-2.44222232860507,-2.44222232860507,-0.457989644463391,-0.352301743930881,-2.44222232860507,-2.44222232860507,-2.44222232860507,-2.44222232860507,-2.44222232860507,-2.44222232860507,-2.44222232860507,-2.44222232860507,-1.9378782880922,-2.44222232860507,-1.34617564113404,2.43536189749141
"gamma-glu-cys",-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,-1.81603716515741,0.318461465167583,-1.81603716515741
"gamma-L-glutamyl-L-glutamine",-2.27928375747887,-2.27928375747887,-0.443529709791861,-2.27928375747887,-2.27928375747887,-2.27928375747887,-0.603840510926846,-0.163806540058933,-1.25039422505502,-0.940644722383579,-2.27928375747887,-2.27928375747887,-2.27928375747887,-1.86424625820002,-2.27928375747887,-2.27928375747887,-2.27928375747887,-2.27928375747887,1.34672055633865,-2.27928375747887
"glutathione, reduced",2.10422481865488,-0.253257284222264,0.0904018120279894,0.0500953290040578,-3.85030706724215,-0.868630020433169,1.08814159686902,1.32692078868464,0.237155774008188,1.41106462270392,0.278579550458423,1.64585534113993,-3.86424625820002,-6.05889368905357,-0.813499442355505,-0.326745111185138,-8.38082178394093,2.10444849230507,-0.46394709975979,1.98853321477445
"guanine",1.14382875214275,-3.79585928321977,0.7412872001163,-3.79585928321977,0.380729448503549,-3.79585928321977,-3.32674511118514,-1.75795649108218,-0.0183908600943954,-3.79585928321977,-3.79585928321977,-3.79585928321977,-3.79585928321977,-3.79585928321977,1.40925514668484,0.865522959139964,-1.1855179361317,-3.79585928321977,-3.79585928321977,-0.545824106814198
"guanosine",2.87105507508663,-5.01158797427521,1.11303366529989,-4.52837897235479,1.42474297156251,-5.01158797427521,-4.59655047499637,-2.355989930961,-1.01936532486693,-5.01158797427521,0.358021097465946,-1.99807768786897,-3.05090089830004,-1.92869496592687,1.42133552317921,1.45592992992574,-1.11611855774652,-1.93972198807589,-2.8607488139638,-0.221511043649443
"guanosine 5'- monophosphate",-0.382701517159154,-0.4118350672405,-3.18442457113743,-1.04097178105631,-3.18442457113743,-0.112474729258413,-0.965784284662087,-0.199255376063222,0.276992863423713,-1.12973392960402,-0.130260172557468,0.368861453220011,-3.18442457113743,-0.254977850962736,-0.579921884020626,-3.18442457113743,-3.18442457113743,-0.118726938570751,-1.85030706724215,-1.52837897235479
"homogentisate",-3.49005085369569,-1.34862296155278,-0.77595972578207,-3.49005085369569,-3.49005085369569,-1.7115429972863,-3.49005085369569,-3.49005085369569,-3.49005085369569,-3.49005085369569,-3.49005085369569,-3.49005085369569,-3.49005085369569,-3.49005085369569,-3.49005085369569,-3.49005085369569,-3.49005085369569,-1.42404231254005,-3.49005085369569,-3.49005085369569
"hypoxanthine",0.53173494247986,-3.95083394319612,1.56152980625603,-2.40354186044101,-0.0745068790593921,-1.16596303528989,-1.75470717655347,-0.2203900684253,0.306845500314283,-2.39592867633114,1.28253865020124,0.536384516157286,-1.15842936260448,1.47750464277955,1.9209284290088,0.0119726416660759,-0.0424567992428948,1.20685157044067,-3.25153876699596,1.26363540356833
"inosine",1.52523367703304,-5.07501335441685,1.07792657868507,-4.87832144341175,0.799916202989014,-3.79585928321977,-4.13289427049735,-1.35968757085159,-2.56775321068893,-5.42146376843828,0.903552508236656,0.0735917599297418,-0.970488217883455,0.988896720854793,0.896078055397064,-0.158966179370077,-0.978994141879698,1.30022136559919,-4.09953567355091,1.01125707826831
"Isobar 13 includes 5-keto-D-gluconic acid, 2-keto-L-gulonic acid, D-glucuronic acid",0.366252263699564,0.111476519934597,0.410341104614087,-0.0130430374755989,0.449253214616757,0.0745054363636298,-0.793356776016605,-0.427271987139103,0.401994461803245,-0.130786607535354,0.374807654490311,-0.463283944132904,0.868950102922736,-0.214798220180946,0.397255345594427,0.0556584273145416,0.283329168051641,-0.826232932263294,-0.80171540334304,0.0445106960657926
"Isobar 22 includes glutamic acid, O-acetyl-L-serine",-0.743391863325639,0.359146298386799,-1.77266965584789,-0.335820597440809,-2.04890960048095,0.809551641234802,1.91953077638729,0.0790651589989904,0.264236151043547,1.1359725806386,-1.47794425083904,-3.21089678249862,-3.03111053254003,0.951587794814754,-0.959224438812508,-4.68038206579984,-0.184424571137427,-1.02229267461845,2.43126636450888,0.662053549046189
"Isobar 27 includes L-kynurenine, alpha-2-diamino-gamma-oxobenzenebutanoic acid",2.26483664846778,-2.1456053222469,-3.53951952995999,-3.53951952995999,-3.53951952995999,-3.53951952995999,-1.08110496814373,-3.53951952995999,-3.53951952995999,-3.53951952995999,-3.53951952995999,-0.839079811818897,-0.30578839223211,-0.885410868198067,-3.53951952995999,0.194927538618891,-3.53951952995999,4.04098007652894,-1.22431729826094,-3.53951952995999
"Isobar 3 includes inositol 1-phosphate, mannose 6-phosphate, glucose 6-phosphate, D-mannose 1-phosphate, alpha-D-glucose 1-phosphate, alpha-D-galactose 1 phosphate",0.0822484117597145,-1.06290675156019,0.436517226689295,-1.62445079060213,-0.00965017003371921,1.73883987969756,0.584641866195803,0.326153805657063,0.0332761548742986,-0.343732465205711,-0.895216062227601,1.34274436170167,0.72363136786312,-0.0897790228128215,-0.313536824628222,-0.453373016393021,-0.345564459154601,0.684070645734081,-0.333394880112909,0.940354711533293
"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",0.0252650888235369,-0.37145968073724,1.31285875893821,-1.42017622257782,-0.923212900910451,-0.0990205173087369,-0.0528949484321255,-0.979942347658747,0.470580247241129,0.594230038666868,-0.532546606570018,-1.11195493280498,-2.06693100811899,1.07176266930009,-0.69121199900059,-0.15360697914764,-0.0649174766813384,0.975752453753323,0.429392792255914,0.0962618530584035
"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",0.00719550140420377,0.118138198883004,0.227330344152115,0.168642035558839,-0.538820719076435,0.483020329463146,0.877351626449262,0.0904018120279894,0.484739665908911,0.185232254230161,0.00958604882919793,-0.572751416770282,0.36289064266586,0.422950580922109,-0.130260172557468,0.104336659814736,0.361394070912478,-0.415678839605426,4.16738469164581,-0.115597447016313
"Isobar 6 includes valine, betaine",-0.698217275979047,-2.12868201921043,0.22568624706149,-1.82623293226329,-0.450084446378045,-0.202018631152166,-0.972374094022438,0.359895945086383,-0.0719771659074799,-1.12029423371771,-0.753895990116083,0.433671673417895,-0.980891177052296,-0.340075441597622,-0.122386612678952,-1.3040061868901,-1.18333203413642,-0.136061549576028,-0.638605929087522,0.453824829784413
